mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.012268590927124023,0.0024250887526652107,0.012052679061889648,0.00850995432637336,0.001,{'model__alpha': 0.001},0.45667145886097815,0.5418294930472332,0.33879422746085364,0.5343323684233869,0.501901473121885,0.4747058041828674,0.07429362755604631,10,0.5637891521475036,0.5506193401972115,0.5888458617060798,0.5557800531720601,0.5608329729049766,0.5639734760255662,0.013221175638808954
0.009899473190307618,0.0008242113603327319,0.009363889694213867,0.0033108905159365096,0.001610262027560939,{'model__alpha': 0.001610262027560939},0.4564713585661575,0.5418126865794821,0.33910110262757787,0.5342678859892942,0.501951361785596,0.47472087910962146,0.07418143247170814,9,0.5637889091407087,0.5506187393318824,0.5888445435893885,0.5557796097415935,0.5608322298452841,0.5639728063297714,0.013220892018764276
0.011365175247192383,0.001800096745153098,0.010895633697509765,0.006477427613142274,0.002592943797404667,{'model__alpha': 0.002592943797404667},0.45615273077543816,0.5417855583267601,0.3395878258925177,0.5341645525928029,0.5020305910036297,0.47474425171822976,0.07400372605801576,8,0.5637882924965241,0.5506172037738788,0.588841180329535,0.5557784771195231,0.5608303285902208,0.5639710964619363,0.013220169237260196
0.01206378936767578,0.003965012575162716,0.007796955108642578,0.0004084847551280935,0.0041753189365604,{'model__alpha': 0.0041753189365604},0.4556487654543422,0.5417417239495773,0.34035284007638145,0.5339994564169475,0.5021553738169819,0.47477963194284606,0.07372502023591637,7,0.5637867476753897,0.5506133135361139,0.5888326809596554,0.5557756101026667,0.5608255025713919,0.5639667709690436,0.013218346318246312
0.012347698211669922,0.004957459485769399,0.007265424728393555,0.0002747412479872074,0.006723357536499335,{'model__alpha': 0.006723357536499335},0.45486010135710464,0.541670822253403,0.34153819204851943,0.5337369720009503,0.5023493241088985,0.4748310823537752,0.07329466963179083,6,0.5637829547331619,0.5506035926556291,0.5888115261021555,0.5557684555074316,0.5608134065767993,0.5639559871150354,0.013213823690437367
0.01274576187133789,0.005112096761762019,0.007642412185668945,0.0002711963118658983,0.010826367338740546,{'model__alpha': 0.010826367338740546},0.45364636114698487,0.5415561102885058,0.3433343064707025,0.5333229983573387,0.502644586881414,0.4749008726289892,0.07264612137149153,5,0.5637739275647747,0.5505798205670792,0.588760107452875,0.5557509951648245,0.5607836854192318,0.563929707233757,0.013202888325847147
0.01056809425354004,0.0006337584782365382,0.009530258178710938,0.004059257853085029,0.017433288221999882,{'model__alpha': 0.017433288221999882},0.45182602082700685,0.5413709848425794,0.34596436041018086,0.5326787029924405,0.5030798345007004,0.47498398071458164,0.07170445707963666,3,0.5637534307586783,0.5505235881599537,0.588639603188422,0.5557098225938572,0.5607128678937008,0.5638678625189224,0.013177476959541674
0.009778499603271484,0.00015746459699591034,0.007228660583496094,0.0001835400916771452,0.02807216203941177,{'model__alpha': 0.02807216203941177},0.449199926970167,0.5410750319805512,0.3496239685562692,0.5316974855629188,0.5036907778238336,0.475057438178748,0.07041086845896313,2,0.5637099851352956,0.5503970646377232,0.5883721662403182,0.5556176139802633,0.5605517957531947,0.5637297251493589,0.01312185742777945
0.011563444137573242,0.0011307589186868223,0.011252450942993163,0.007029553617332636,0.04520353656360243,{'model__alpha': 0.04520353656360243},0.4456185140814658,0.5406128266899964,0.35435714993330614,0.5302544132572256,0.5044886205993069,0.47506630491226015,0.06876862505647541,1,0.5636263111121793,0.5501323407407048,0.5878233748292623,0.555425957318979,0.5602095428246269,0.5634435053651505,0.01301028936706289
0.010304117202758789,0.0004198882622230095,0.007778167724609375,0.000386171129095821,0.07278953843983149,{'model__alpha': 0.07278953843983149},0.44109538193885467,0.5399236337322315,0.35990231252909377,0.528243158512266,0.5054295531652078,0.47491880797553077,0.06689220833175087,4,0.5634841068780634,0.5496313393651427,0.5868112741450978,0.555066432353325,0.5595481870891554,0.5629082679661568,0.01281207756141096
0.009792327880859375,0.00045360123113522054,0.00820751190185547,0.0017162449851206366,0.11721022975334805,{'model__alpha': 0.11721022975334805},0.4359117080734065,0.5389720089909702,0.36564242729419594,0.5256480018098224,0.5063981270040749,0.47451445463449404,0.06500657644172098,11,0.5632761750847516,0.5487983095835876,0.5851811509885783,0.5544751597933602,0.5584195194232033,0.5620300629746962,0.01251173494154223
0.012599325180053711,0.005059289456991254,0.0077167987823486325,0.00039859866237902544,0.18873918221350977,{'model__alpha': 0.18873918221350977},0.43059966922542336,0.5377934724095248,0.3708089338169992,0.5226187091902251,0.5072401117806793,0.4738121792845703,0.06335629330193163,13,0.563018171041819,0.5476102742864786,0.5829378792194949,0.5536423191266969,0.5567613436143635,0.5607939974577706,0.012136867835140683
0.010158681869506836,0.00041786267784774806,0.009164190292358399,0.00334231026722461,0.3039195382313198,{'model__alpha': 0.3039195382313198},0.4257559346390958,0.5365165314290885,0.3748591205531092,0.5194693404635817,0.5078439523302476,0.47288897588302453,0.06208288440553809,16,0.5627457281453134,0.5461735592383029,0.5803215146648321,0.5526479373745733,0.5546940846619103,0.5593165648169864,0.011760472691468973
0.01219019889831543,0.003220279131959622,0.00875091552734375,0.002648709442061342,0.48939009184774945,{'model__alpha': 0.48939009184774945},0.4218104216963331,0.5353225607384993,0.3776987188181783,0.5165603198913593,0.5082029159185535,0.47191898741258476,0.06118449561113235,18,0.5624960830163854,0.5446921857615048,0.5777123381516844,0.55163499089841,0.5525026886947239,0.5578076573045416,0.011458077950431644
